,Unnamed: 0,Unnamed: 0.1,ExpID,DataSetID,wellID,treatment,conc_uM,Medium,plateID,tp,tp.live,measurement,obj,cell_line,mitoT_conc,Plate_type,size,extra_zoom,In_Focuse,id,picture,wellID2,info_for_ws170,channel_mitotracker,grayMitoImages,segmentedMitoImages,clusifiedMitoImages
848,848,1630,WS070,WS070_8,D05,oligomycin,50.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,521,1,D05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D05_1/ws070_image-round_4_xy35c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D05_1_TP.png
849,849,1631,WS070,WS070_8,D05,oligomycin,50.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,521,2,D05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D05_2/ws070_image-round_4_xy36c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D05_2_TP.png
850,850,1632,WS070,WS070_8,D06,oligomycin,0.5,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,522,1,D06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D06_1/ws070_image-round_4_xy37c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D06_1_TP.png
851,851,1633,WS070,WS070_8,D06,oligomycin,0.5,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,522,2,D06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D06_2/ws070_image-round_4_xy38c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D06_2_TP.png
852,852,1634,WS070,WS070_8,D07,oligomycin,0.05,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,523,1,D07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D07_1/ws070_image-round_4_xy39c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D07_1_TP.png
853,853,1635,WS070,WS070_8,D07,oligomycin,0.05,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,523,2,D07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D07_2/ws070_image-round_4_xy40c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D07_2_TP.png
854,854,1636,WS070,WS070_8,D08,oligomycin,0.005,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,524,1,D08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D08_1/ws070_image-round_4_xy41c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D08_1_TP.png
855,855,1637,WS070,WS070_8,D08,oligomycin,0.005,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,524,2,D08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/D08_2/ws070_image-round_4_xy42c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_D08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_D08_2_TP.png
856,856,1638,WS070,WS070_8,E02,DMEM,0.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,525,1,E02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E02_1/ws070_image-round_4_xy55c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E02_1_TP.png
857,857,1639,WS070,WS070_8,E02,DMEM,0.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,525,2,E02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E02_2/ws070_image-round_4_xy56c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E02_2_TP.png
858,858,1640,WS070,WS070_8,E03,DMSO,0.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,526,1,E03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E03_1/ws070_image-round_4_xy53c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E03_1_TP.png
859,859,1641,WS070,WS070_8,E03,DMSO,0.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,526,2,E03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E03_2/ws070_image-round_4_xy54c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E03_2_TP.png
860,860,1642,WS070,WS070_8,E04,oligomycin,50.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,527,1,E04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E04_1/ws070_image-round_4_xy51c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E04_1_TP.png
861,861,1643,WS070,WS070_8,E04,oligomycin,50.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,527,2,E04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E04_2/ws070_image-round_4_xy52c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E04_2_TP.png
862,862,1644,WS070,WS070_8,E05,oligomycin,50.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,528,1,E05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E05_1/ws070_image-round_4_xy49c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E05_1_TP.png
863,863,1645,WS070,WS070_8,E05,oligomycin,50.0,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,528,2,E05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E05_2/ws070_image-round_4_xy50c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E05_2_TP.png
864,864,1646,WS070,WS070_8,E06,oligomycin,0.5,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,529,1,E06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E06_1/ws070_image-round_4_xy47c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E06_1_TP.png
865,865,1647,WS070,WS070_8,E06,oligomycin,0.5,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,529,2,E06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E06_2/ws070_image-round_4_xy48c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E06_2_TP.png
866,866,1648,WS070,WS070_8,E07,oligomycin,0.05,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,530,1,E07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E07_1/ws070_image-round_4_xy45c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E07_1_TP.png
867,867,1649,WS070,WS070_8,E07,oligomycin,0.05,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,530,2,E07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E07_2/ws070_image-round_4_xy46c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E07_2_TP.png
868,868,1650,WS070,WS070_8,E08,oligomycin,0.005,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,531,1,E08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E08_1/ws070_image-round_4_xy43c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E08_1_TP.png
869,869,1651,WS070,WS070_8,E08,oligomycin,0.005,glucose,1,8.5,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,531,2,E08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_8/Images/tiff_wells_TP8/E08_2/ws070_image-round_4_xy44c2t1.tif,/data/yangh/MitoTData_20200427_B/WS070_8_E08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_8_E08_2_TP.png
870,870,1680,WS070,WS070_9,B02,DMEM,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,504,1,B02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B02_1/ws070_search_round_24tp_xy01c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B02_1_TP.png
871,871,1681,WS070,WS070_9,B02,DMEM,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,504,2,B02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B02_2/ws070_search_round_24tp_xy02c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B02_2_TP.png
872,872,1682,WS070,WS070_9,B03,DMSO,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,505,1,B03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B03_1/ws070_search_round_24tp_xy03c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B03_1_TP.png
873,873,1683,WS070,WS070_9,B03,DMSO,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,505,2,B03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B03_2/ws070_search_round_24tp_xy04c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B03_2_TP.png
874,874,1684,WS070,WS070_9,B04,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,506,1,B04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B04_1/ws070_search_round_24tp_xy05c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B04_1_TP.png
875,875,1685,WS070,WS070_9,B04,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,506,2,B04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B04_2/ws070_search_round_24tp_xy06c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B04_2_TP.png
876,876,1686,WS070,WS070_9,B05,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,507,1,B05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B05_1/ws070_search_round_24tp_xy07c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B05_1_TP.png
877,877,1687,WS070,WS070_9,B05,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,507,2,B05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B05_2/ws070_search_round_24tp_xy08c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B05_2_TP.png
878,878,1688,WS070,WS070_9,B06,oligomycin,0.5,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,508,1,B06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B06_1/ws070_search_round_24tp_xy09c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B06_1_TP.png
879,879,1689,WS070,WS070_9,B06,oligomycin,0.5,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,508,2,B06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B06_2/ws070_search_round_24tp_xy10c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B06_2_TP.png
880,880,1690,WS070,WS070_9,B07,oligomycin,0.05,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,509,1,B07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B07_1/ws070_search_round_24tp_xy11c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B07_1_TP.png
881,881,1691,WS070,WS070_9,B07,oligomycin,0.05,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,509,2,B07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B07_2/ws070_search_round_24tp_xy12c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B07_2_TP.png
882,882,1692,WS070,WS070_9,B08,oligomycin,0.005,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,510,1,B08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B08_1/ws070_search_round_24tp_xy13c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B08_1_TP.png
883,883,1693,WS070,WS070_9,B08,oligomycin,0.005,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,510,2,B08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/B08_2/ws070_search_round_24tp_xy14c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_B08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_B08_2_TP.png
884,884,1694,WS070,WS070_9,C02,DMEM,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,511,1,C02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C02_1/ws070_search_round_24tp_xy27c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C02_1_TP.png
885,885,1695,WS070,WS070_9,C02,DMEM,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,511,2,C02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C02_2/ws070_search_round_24tp_xy28c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C02_2_TP.png
886,886,1696,WS070,WS070_9,C03,DMSO,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,512,1,C03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C03_1/ws070_search_round_24tp_xy25c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C03_1_TP.png
887,887,1697,WS070,WS070_9,C03,DMSO,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,512,2,C03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C03_2/ws070_search_round_24tp_xy26c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C03_2_TP.png
888,888,1698,WS070,WS070_9,C04,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,513,1,C04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C04_1/ws070_search_round_24tp_xy23c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C04_1_TP.png
889,889,1699,WS070,WS070_9,C04,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,513,2,C04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C04_2/ws070_search_round_24tp_xy24c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C04_2_TP.png
890,890,1700,WS070,WS070_9,C05,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,514,1,C05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C05_1/ws070_search_round_24tp_xy21c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C05_1_TP.png
891,891,1701,WS070,WS070_9,C05,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,514,2,C05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C05_2/ws070_search_round_24tp_xy22c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C05_2_TP.png
892,892,1702,WS070,WS070_9,C06,oligomycin,0.5,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,515,1,C06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C06_1/ws070_search_round_24tp_xy19c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C06_1_TP.png
893,893,1703,WS070,WS070_9,C06,oligomycin,0.5,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,515,2,C06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C06_2/ws070_search_round_24tp_xy20c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C06_2_TP.png
894,894,1704,WS070,WS070_9,C07,oligomycin,0.05,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,516,1,C07_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C07_1/ws070_search_round_24tp_xy17c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C07_1_TP.png
895,895,1705,WS070,WS070_9,C07,oligomycin,0.05,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,516,2,C07_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C07_2/ws070_search_round_24tp_xy18c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C07_2_TP.png
896,896,1706,WS070,WS070_9,C08,oligomycin,0.005,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,517,1,C08_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C08_1/ws070_search_round_24tp_xy15c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C08_1_TP.png
897,897,1707,WS070,WS070_9,C08,oligomycin,0.005,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_40000,screenstar,1024,3x,YES,517,2,C08_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/C08_2/ws070_search_round_24tp_xy16c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_C08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_C08_2_TP.png
898,898,1708,WS070,WS070_9,D02,DMEM,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,518,1,D02_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D02_1/ws070_search_round_24tp_xy29c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D02_1_TP.png
899,899,1709,WS070,WS070_9,D02,DMEM,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,518,2,D02_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D02_2/ws070_search_round_24tp_xy30c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D02_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D02_2_TP.png
900,900,1710,WS070,WS070_9,D03,DMSO,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,519,1,D03_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D03_1/ws070_search_round_24tp_xy31c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D03_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D03_1_TP.png
901,901,1711,WS070,WS070_9,D03,DMSO,0.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,519,2,D03_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D03_2/ws070_search_round_24tp_xy32c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D03_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D03_2_TP.png
902,902,1712,WS070,WS070_9,D04,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,520,1,D04_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D04_1/ws070_search_round_24tp_xy33c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D04_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D04_1_TP.png
903,903,1713,WS070,WS070_9,D04,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,520,2,D04_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D04_2/ws070_search_round_24tp_xy34c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D04_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D04_2_TP.png
904,904,1714,WS070,WS070_9,D05,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,521,1,D05_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D05_1/ws070_search_round_24tp_xy35c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D05_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D05_1_TP.png
905,905,1715,WS070,WS070_9,D05,oligomycin,50.0,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,521,2,D05_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D05_2/ws070_search_round_24tp_xy36c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D05_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D05_2_TP.png
906,906,1716,WS070,WS070_9,D06,oligomycin,0.5,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,522,1,D06_1,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D06_1/ws070_search_round_24tp_xy37c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D06_1_TP.png
907,907,1717,WS070,WS070_9,D06,oligomycin,0.5,glucose,1,24.0,tp,mitoT,40x w,WT_HepG2,4000_20000,screenstar,1024,3x,YES,522,2,D06_2,,c2,/data/yangh/MitoTData_20200427_G/WS070_9/Images/tiff_wells_TP9/D06_2/ws070_search_round_24tp_xy38c2.tif,/data/yangh/MitoTData_20200427_B/WS070_9_D06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS070_9_D06_2_TP.png
